mondo_id,label,pubmed_total_count,ct_active_trials,ct_total_enrollment_target,wiki_annual_pv,wiki_lang_count,google_result_count
MONDO:0008688,WT limb-blood syndrome,1,0,0,680718,54,0
MONDO:0008689,dehydrated hereditary stomatocytosis with or without pseudohyperkalemia and/or perinatal edema,1466,0,0,13857,3,0
MONDO:0008690,"xeroderma pigmentosum, autosomal dominant, mild",2,0,0,26339,6,0
MONDO:0008692,abetalipoproteinemia,790,2,20050,21068,15,0
MONDO:0008693,ablepharon macrostomia syndrome,40,0,0,11782,10,0
MONDO:0008694,pseudoprogeria syndrome,1,0,0,11975,1,0
MONDO:0008695,VPS13A-related neurodegenerative disease,0,0,0,5796,7,0
MONDO:0008696,acanthosis nigricans-insulin resistance-muscle cramps-acral enlargement syndrome,0,0,0,797,1,0
MONDO:0008698,achalasia,10698,32,46191,178690,40,0
MONDO:0008699,achalasia microcephaly syndrome,5,0,0,4073,4,0
MONDO:0008700,acheiropody,32,0,0,5101,7,0
MONDO:0008701,achondrogenesis type IA,19,0,0,458554,41,0
MONDO:0008702,achondrogenesis type II,106,1,60,5113,3,0
MONDO:0008703,acromesomelic dysplasia 2A,11,0,0,82701,16,0
MONDO:0008704,short-limb skeletal dysplasia with severe combined immunodeficiency,5,0,0,8555,1,0
MONDO:0008705,lysosomal acid phosphatase deficiency,22,1,50,1967,4,0
MONDO:0008706,Ackerman syndrome,6,1,600,3907,5,0
MONDO:0008707,acro-renal-mandibular syndrome,8,0,0,2066,1,0
MONDO:0008708,acrocallosal syndrome,167,0,0,9676,7,0
MONDO:0008709,acrocephalopolydactyly,0,0,0,3550,6,0
MONDO:0008710,RAB23-related Carpenter syndrome,107,0,0,29612,10,0
MONDO:0008711,Goodman syndrome,1496,3,2200,2690,2,0
MONDO:0008712,acrocraniofacial dysostosis,7,0,0,1400,1,0
MONDO:0008713,acrodermatitis enteropathica,876,1,30000,15173,8,0
MONDO:0008714,acrofacial dysostosis Rodriguez type,7,0,0,23458,5,0
MONDO:0008715,acrofrontofacionasal dysostosis,6,0,0,2016,3,0
MONDO:0008716,acrogeria,72,0,0,9470,7,0
MONDO:0008717,"acromesomelic dysplasia 2C, Hunter-Thompson type",7,0,0,6410,2,0
MONDO:0008718,Morvan syndrome,6435,5,11012,29071,7,0
MONDO:0008719,"acrorenal syndrome, autosomal recessive",2,0,0,2066,1,0
MONDO:0008720,congenital isolated adrenocorticotropic hormone deficiency,43,1,30000,8062,4,0
MONDO:0008721,medium chain acyl-CoA dehydrogenase deficiency,496,5,30102,19193,9,0
MONDO:0008722,short chain acyl-CoA dehydrogenase deficiency,125,0,0,3793,2,0
MONDO:0008723,very long chain acyl-CoA dehydrogenase deficiency,458,4,36030,14294,4,0
MONDO:0008724,"adducted thumbs-arthrogryposis syndrome, Christian type",0,0,0,4203,3,0
MONDO:0008725,congenital lipoid adrenal hyperplasia due to STAR deficency,0,1,30000,0,0,0
MONDO:0008726,Antley-Bixler syndrome with genital anomalies and disordered steroidogenesis,8,0,0,29387,9,0
MONDO:0008727,congenital adrenal hyperplasia due to 3-beta-hydroxysteroid dehydrogenase deficiency,88,1,3000,151698,31,0
MONDO:0008728,classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency,368,4,3500,69849,4,0
MONDO:0008729,congenital adrenal hyperplasia due to 11-beta-hydroxylase deficiency,94,1,3000,151698,31,0
MONDO:0008730,congenital adrenal hyperplasia due to 17-alpha-hydroxylase deficiency,26,1,30000,9717,4,0
MONDO:0008731,familial adrenal hypoplasia with absent pituitary luteinizing hormone,0,0,0,114896,21,0
MONDO:0008732,"adrenal hypoplasia, cytomegalic type",8,0,0,11200,1,0
MONDO:0008733,familial glucocorticoid deficiency,688,0,0,4498,1,0
MONDO:0008734,"adrenocortical carcinoma, hereditary",2,5,11948,117939,11,0
MONDO:0008735,adrenocortical unresponsiveness to ACTH with postreceptor defect,1,0,0,0,0,0
MONDO:0008736,peroxisome biogenesis disorder 2B,3,0,0,40498,13,0
MONDO:0008737,congenital afibrinogenemia,2771,4,540,7001,4,0
MONDO:0008738,"aganglionosis, total intestinal",25,2,616,130005,32,0
MONDO:0008739,agenesis of cerebral white matter,10790,1,300,175188,42,0
MONDO:0008740,agnathia-otocephaly complex,101,0,0,33596,7,0
MONDO:0008741,PAGOD syndrome,9,0,0,404758,52,0
MONDO:0008742,autosomal dominant severe congenital neutropenia,49,0,0,12157,9,0
MONDO:0008743,Stimmler syndrome,3,0,0,1463,2,0
MONDO:0008744,alar cartilages hypoplasia-coloboma-telecanthus syndrome,17,0,0,18934,1,0
MONDO:0008745,oculocutaneous albinism type 1A,97,2,30018,36124,2,0
MONDO:0008746,oculocutaneous albinism type 2,111,2,30018,310678,81,0
MONDO:0008747,oculocutaneous albinism type 3,12,2,30018,310678,81,0
MONDO:0008748,Hermansky-Pudlak syndrome 1,25,3,30760,25620,11,0
MONDO:0008749,pseudohypoparathyroidism type 2,6,4,774,37267,11,0
MONDO:0008750,microcephaly-albinism-digital anomalies syndrome,156648,0,0,1521,1,0
MONDO:0008751,corticosterone methyloxidase type 1 deficiency,15,0,0,12644,7,0
MONDO:0008752,Alexander disease,20884,730,2671227,42672,21,0
MONDO:0008753,alkaptonuria,1501,1,300,46253,25,0
MONDO:0008754,alopecia - contractures - dwarfism - intellectual disability syndrome,1,0,0,1191,2,0
MONDO:0008755,Moynahan syndrome,30,0,0,9418,13,0
MONDO:0008756,alopecia - intellectual disability syndrome,237,1,56,1191,2,0
MONDO:0008757,alopecia universalis congenita,667,0,0,18934,1,0
MONDO:0008758,mitochondrial DNA depletion syndrome 4a,3,0,0,5953,1,0
MONDO:0008759,oxoglutaricaciduria,13,0,0,0,0,0
MONDO:0008760,beta-ketothiolase deficiency,114,2,31800,5002,6,0
MONDO:0008762,autosomal recessive Alport syndrome,319,2,65000,107260,30,0
MONDO:0008763,Alstrom syndrome,524,2,20350,31500,16,0
MONDO:0008764,Leber congenital amaurosis 1,22,5,70052,25332,16,0
MONDO:0008765,Leber congenital amaurosis 2,23,3,50020,25332,16,0
MONDO:0008766,amaurosis-hypertrichosis syndrome,5,0,0,755,2,0
MONDO:0008767,neuronal ceroid lipofuscinosis 3,851,6,143138,29250,11,0
MONDO:0008768,"ceroid lipofuscinosis, neuronal, 6B (Kufs type)",0,0,0,0,0,0
MONDO:0008769,neuronal ceroid lipofuscinosis 2,1028,8,133654,29250,11,0
MONDO:0008770,amelogenesis imperfecta type 1C,0,0,0,6410,2,0
MONDO:0008771,amelogenesis imperfecta type 1G,7,0,0,6410,2,0
MONDO:0008772,amelogenesis imperfecta type 2A1,0,0,0,6410,2,0
MONDO:0008773,"amino aciduria with mental deficiency, dwarfism, muscular dystrophy, osteoporosis, and acidosis",1,0,0,6410,2,0
MONDO:0008774,2-aminoadipic 2-oxoadipic aciduria,7,0,0,1837,1,0
MONDO:0008775,"Amobarbital, deficient N-hydroxylation of",1,0,0,652771,86,0
MONDO:0008776,"amyloidosis of gingiva and conjunctiva, with intellectual disability",0,0,0,0,0,0
MONDO:0008777,gelatinous drop-like corneal dystrophy,97,0,0,21131,14,0
MONDO:0008778,"amyloidosis, cutaneous bullous",5,0,0,91395,9,0
MONDO:0008779,arthrogryposis,3442,2,630,104970,20,0
MONDO:0008780,"amyotrophic lateral sclerosis type 2, juvenile",42,1,330,1636191,76,0
MONDO:0008781,juvenile amyotrophic lateral sclerosis with dementia,550,0,0,1636191,76,0
MONDO:0008782,amyotrophic lateral sclerosis with polyglucosan bodies,9,0,0,38448,14,0
MONDO:0008783,Tangier disease,964,0,0,15228,16,0
MONDO:0008785,sideroblastic anemia 2,589,0,0,51999,14,0
MONDO:0008786,pyridoxine-responsive sideroblastic anemia,78,0,0,51999,14,0
MONDO:0008787,microcytic anemia with liver iron overload,1,0,0,62513,17,0
MONDO:0008788,IRIDA syndrome,181,0,0,68001,14,0
MONDO:0008789,"anemia, nonspherocytic hemolytic, associated with abnormality of red cell membrane",15,0,0,6807,2,0
MONDO:0008790,"anemia, nonspherocytic hemolytic, possibly due to defect in porphyrin metabolism",0,0,0,0,0,0
MONDO:0008791,anencephaly 1,1613,0,0,196264,28,0
MONDO:0008792,familial angiolipomatosis,10,0,0,24683,5,0
MONDO:0008793,"angiomatosis, diffuse Corticomeningeal, of Divry and van Bogaert",2,0,0,0,0,0
MONDO:0008794,"anhidrosis, familial generalized, with abnormal or absent sweat glands",249,0,0,0,0,0
MONDO:0008795,aniridia-cerebellar ataxia-intellectual disability syndrome,15,1,20000,8311,3,0
MONDO:0008796,aniridia-renal agenesis-psychomotor retardation syndrome,25990,1,20000,752,2,0
MONDO:0008797,anodontia,4400,23,2619,18947,21,0
MONDO:0008798,nonsyndromic congenital nail disorder 4,7,0,0,27542,4,0
MONDO:0008799,anophthalmia/microphthalmia-esophageal atresia syndrome,2,0,0,48611,18,0
MONDO:0008800,microphthalmia with limb anomalies,16,0,0,48611,18,0
MONDO:0008801,anosmia for isobutyric acid,0,0,0,25350,25,0
MONDO:0008802,"antithrombin, familial hemorrhagic diathesis due to",54,0,0,6410,2,0
MONDO:0008803,Antley-Bixler syndrome,189,0,0,29387,9,0
MONDO:0008806,Aphalangy-hemivertebrae-urogenital-intestinal dysgenesis syndrome,217467,0,0,1268,1,0
MONDO:0008808,aplasia cutis congenita-intestinal lymphangiectasia syndrome,2,0,0,704,2,0
MONDO:0008809,polyneuropathy-hand defect syndrome,192428,1,30,722,1,0
MONDO:0008810,familial apolipoprotein C-II deficiency,461,1,250,3795,12,0
MONDO:0008811,XK aprosencephaly,14,0,0,1810,1,0
MONDO:0008812,AREDYLD syndrome,3,0,0,1209,2,0
MONDO:0008813,arachnoid cyst,4812,0,0,50895,15,0
MONDO:0008814,arginase deficiency,917,5,50224,13725,20,0
MONDO:0008815,argininosuccinic aciduria,328,4,30150,8893,9,0
MONDO:0008816,Chiari malformation type II,4774,310,61596,191217,32,0
MONDO:0008817,"arterial calcification, generalized, of infancy, 1",128,5,21228,3271,3,0
MONDO:0008818,arterial tortuosity syndrome,226,3,860,8337,6,0
MONDO:0008819,"arteriosclerosis, severe juvenile",20,0,0,1175155,61,0
MONDO:0008821,"arthrogryposis, distal, with intellectual disability and characteristic facies",1,0,0,2045,2,0
MONDO:0008822,"arthrogryposis, renal dysfunction, and cholestasis 1",50,0,0,104970,20,0
MONDO:0008823,"arthrogryposis multiplex congenita 2, neurogenic type",21,0,0,104970,20,0
MONDO:0008824,fetal akinesia deformation sequence,151,2,290,104970,20,0
MONDO:0008825,arthrogryposis multiplex congenita-whistling face syndrome,108,0,0,104970,20,0
MONDO:0008826,"arthrogryposis-hyperkeratosis syndrome, lethal form",983,0,0,91395,9,0
MONDO:0008827,progressive pseudorheumatoid arthropathy of childhood,72,0,0,1715,1,0
MONDO:0008828,camptodactyly-arthropathy-coxa vara-pericarditis syndrome,73,4,335,2278,1,0
MONDO:0008829,chylous ascites,2161,1,1200,311927,52,0
MONDO:0008830,aspartylglucosaminuria,227,0,0,6820,11,0
MONDO:0008831,asphyxiating thoracic dystrophy 1,208,0,0,9570,8,0
MONDO:0008832,right atrial isomerism,1522,1,2000,4843,6,0
MONDO:0008833,renal-hepatic-pancreatic dysplasia 1,19,1,35000,1567,3,0
MONDO:0008834,"asthma, nasal polyps, and aspirin intolerance",7,0,0,123784,25,0
MONDO:0008835,"asthma, short stature, and elevated IgA",2,0,0,125839,11,0
MONDO:0008836,ataxia with myoclonic epilepsy and presenile dementia,14,0,0,33938,3,0
MONDO:0008837,"ataxia, deafness, and cardiomyopathy",36,2,21000,8989,4,0
MONDO:0008838,ataxia - deafness - intellectual disability syndrome,48,2,50000,108986,5,0
MONDO:0008839,ataxia-microcephaly-cataract syndrome,1,0,0,97182,17,0
MONDO:0008840,ataxia telangiectasia,12956,13,31680,57402,19,0
MONDO:0008841,ataxia-telangiectasia with generalized skin pigmentation and early death,1,0,0,91395,9,0
MONDO:0008842,"ataxia, early-onset, with oculomotor apraxia and hypoalbuminemia",17,1,20000,7420,5,0
MONDO:0008843,atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome,1738286,0,0,0,1,0
MONDO:0008844,"Athrombia, essential",1,0,0,0,0,0
MONDO:0008845,atonic-astatic syndrome of Foerster,0,0,0,0,0,0
MONDO:0008846,atransferrinemia,49,0,0,5175,5,0
MONDO:0008847,atrichia with papular lesions,71,0,0,2589,1,0
MONDO:0008848,atrioventricular dissociation,64634,1,90,9581,5,0
MONDO:0008849,atrophoderma vermiculata,180,0,0,2285,2,0
MONDO:0008850,Cooper-Jabs syndrome,1738286,0,0,451383,2,0
MONDO:0008853,Barber-Say syndrome,28,0,0,22729,6,0
MONDO:0008854,Bardet-Biedl syndrome 1,30,6,22422,61537,18,0
MONDO:0008855,MHC class II deficiency,2396,0,0,66189,10,0
MONDO:0008856,immunodeficiency 27A,39,0,0,4723,3,0
MONDO:0008857,Beemer-Ertbruggen syndrome,1738286,0,0,11470,1,0
MONDO:0008858,Behr syndrome,32,0,0,4612,7,0
MONDO:0008859,"berry aneurysm, cirrhosis, pulmonary emphysema, and cerebral calcification",1,0,0,216760,40,0
MONDO:0008860,"beta-aminoisobutyric acid, urinary excretion of",3,0,0,70379,16,0
MONDO:0008861,3-methylcrotonyl-CoA carboxylase 1 deficiency,32,1,30000,6787,4,0
MONDO:0008862,3-methylcrotonyl-CoA carboxylase 2 deficiency,4,1,30000,6787,4,0
MONDO:0008863,sitosterolemia,464,0,0,14282,9,0
MONDO:0008864,Biemond syndrome type 2,2,1,20000,1942,2,0
MONDO:0008865,Bietti crystalline corneoretinal dystrophy,196,2,94,4496,5,0
MONDO:0008866,"bifid nose, autosomal recessive",83,0,0,40747,1,0
MONDO:0008867,biliary atresia,6899,18,25360,59358,17,0
MONDO:0008868,biliary malformation with renal tubular insufficiency,5,1,20000,231426,34,0
MONDO:0008869,Seckel syndrome 1,44,1,200,46653,13,0
MONDO:0008870,"bird headed-dwarfism, Montreal type",0,0,0,940,1,0
MONDO:0008871,microcephalic osteodysplastic primordial dwarfism type I,161,1,45,73124,10,0
MONDO:0008872,microcephalic osteodysplastic primordial dwarfism type II,79,1,200,73124,10,0
MONDO:0008873,"microcephalic osteodysplastic primordial dwarfism, type 3",1,1,45,73124,10,0
MONDO:0008874,Bangstad syndrome,10,0,0,1987,1,0
MONDO:0008875,blepharophimosis-ptosis-esotropia-syndactyly-short stature syndrome,14407,0,0,82701,16,0
MONDO:0008876,Bloom syndrome,2486,9,63328,47048,19,0
MONDO:0008877,blue diaper syndrome,13,0,0,8490,7,0
MONDO:0008878,"bone dysplasia, lethal Holmgren type",0,0,0,11470,1,0
MONDO:0008879,Bowen-Conradi syndrome,32,0,0,4734,3,0
MONDO:0008880,Bowen syndrome of multiple malformations,5,0,0,108986,5,0
MONDO:0008881,kyphomelic dysplasia,29,0,0,3196,3,0
MONDO:0008882,congenital bowing of long bones,134,1,55,23002,9,0
MONDO:0008883,"brachydactyly, type A2, with microcephaly",0,0,0,6410,2,0
MONDO:0008884,oculoosteocutaneous syndrome,1,0,0,0,0,0
MONDO:0008885,Elsahy-Waters syndrome,10,0,0,0,0,0
MONDO:0008886,Sabinas brittle hair syndrome,4,0,0,2115,1,0
MONDO:0008887,bronchiectasis with or without elevated sweat chloride 1,18576,0,0,6410,2,0
MONDO:0008888,Williams-Campbell syndrome,1351,7,909,6234,4,0
MONDO:0008889,thromboangiitis obliterans,3553,4,600,63099,28,0
MONDO:0008890,progressive bulbar palsy,1123,7,5740,26211,8,0
MONDO:0008891,riboflavin transporter deficiency,298,1,30000,260164,77,0
MONDO:0008892,progressive familial intrahepatic cholestasis type 1,261,5,20580,142679,23,0
MONDO:0008893,C syndrome,94,1000,1859165,23847,13,0
MONDO:0008894,cataract-hypertrichosis-intellectual disability syndrome,56946,0,0,135357,20,0
MONDO:0008895,hereditary arterial and articular multiple calcification syndrome,35,2,47000,1470,1,0
MONDO:0008896,"campomelia, Cumming type",1,0,0,11200,1,0
MONDO:0008898,"camptodactyly syndrome, Guadalajara type 1",2,0,0,11200,1,0
MONDO:0008899,"camptodactyly syndrome, Guadalajara type 2",1,0,0,11200,1,0
MONDO:0008900,camptodactyly with fibrous tissue hyperplasia and skeletal dysplasia,0,0,0,11200,1,0
MONDO:0008901,Tel Hashomer camptodactyly syndrome,16,0,0,30661,11,0
MONDO:0008902,camptodactyly-ichthyosis syndrome,1,0,0,108986,5,0
MONDO:0008903,lung cancer,499155,1000,832435,528122,99,0
MONDO:0008904,"camptomelic syndrome, long-limb type",0,0,0,23002,9,0
MONDO:0008905,predisposition to invasive fungal disease due to CARD9 deficiency,31,0,0,0,0,0
MONDO:0008907,PMM2-congenital disorder of glycosylation,103,2,590,23047,7,0
MONDO:0008908,MGAT2-congenital disorder of glycosylation,21333,0,0,23047,7,0
MONDO:0008909,"congenital disorder of glycosylation, type i/IIx",0,0,0,23047,7,0
MONDO:0008910,carboxypeptidase N deficiency,6,0,0,1560,4,0
MONDO:0008911,"cardiac lipidosis, familial",234,9,77778,44539,20,0
MONDO:0008912,cardiac septal defects with coarctation of the aorta,1824,3,15100,40863,23,0
MONDO:0008913,"cardiac valvular defect, developmental",116,0,0,1521591,48,0
MONDO:0008914,cardioauditory syndrome of Sanchez Cascos,0,0,0,11200,1,0
MONDO:0008915,dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome,670,3,25,3750,4,0
MONDO:0008916,cardiomyopathy associated with myopathy and sudden death,171,1,15,333503,44,0
MONDO:0008917,heart defects-limb shortening syndrome,1,0,0,1386,2,0
MONDO:0008918,carnitine-acylcarnitine translocase deficiency,85,2,30024,6568,8,0
MONDO:0008919,systemic primary carnitine deficiency disease,238,2,44,12743,8,0
MONDO:0008920,"carnitine deficiency, myopathic",14,0,0,22813,10,0
MONDO:0008921,carnosinemia,36,0,0,4896,5,0
MONDO:0008922,Sengers syndrome,61,0,0,3603,1,0
MONDO:0008923,autosomal recessive palmoplantar keratoderma and congenital alopecia,4,0,0,91395,9,0
MONDO:0008924,congenital cataract-ichthyosis syndrome,87765,1,12000,375589,92,0
MONDO:0008925,cataract 46 juvenile-onset,3,1,20000,106333,33,0
MONDO:0008926,COFS syndrome,58,0,0,97182,17,0
MONDO:0008927,colobomatous optic disc-macular atrophy-chorioretinopathy syndrome,0,0,0,0,0,0
MONDO:0008928,cataract-ataxia-deafness syndrome,1738286,1,20000,860,1,0
MONDO:0008930,"celiac disease, susceptibility to, 1",1088,4,36673,1400910,71,0
MONDO:0008931,Cenani-Lenz syndactyly syndrome,19,0,0,3663,5,0
MONDO:0008932,premature centromere division,192,0,0,293541,81,0
MONDO:0008933,cephalin lipidosis,50,0,0,0,0,0
MONDO:0008934,cerebellar ataxia-ectodermal dysplasia syndrome,438,1,20000,108986,5,0
MONDO:0008935,cerebellar ataxia-hypogonadism syndrome,24,1,20000,0,1,0
MONDO:0008936,cerebellar ataxia and neurosensory deafness,2,2,55000,6410,2,0
MONDO:0008937,"cerebellar ataxia, benign, with thermoanalgesia",1,0,0,0,0,0
MONDO:0008938,early-onset cerebellar ataxia with retained tendon reflexes,54,1,20000,1669,1,0
MONDO:0008939,isolated cerebellar hypoplasia/agenesis,0,0,0,26456,6,0
MONDO:0008941,hepatic fibrosis-renal cysts-intellectual disability syndrome,0,0,0,5220,5,0
MONDO:0008943,autosomal recessive spinocerebellar ataxia 2,878,3,20286,88158,24,0
MONDO:0008944,Joubert syndrome 1,451,3,301,59197,15,0
MONDO:0008945,myoclonic cerebellar dyssynergia,257,3,6425,4704,3,0
MONDO:0008946,"cerebral angiopathy, dysphoric",8,0,0,0,0,0
MONDO:0008947,bilateral striopallidodentate calcinosis,493,1,98,41370,16,0
MONDO:0008948,cerebrotendinous xanthomatosis,911,7,142312,10572,14,0
MONDO:0008949,"cerebral malformation, seizures, hypertrichosis, and overlapping fingers",1,0,0,0,0,0
MONDO:0008950,cerebral sclerosis similar to Pelizaeus-Merzbacher disease,14,0,0,1445474,77,0
MONDO:0008951,cerebrocortical degeneration of infancy,0,0,0,0,0,0
MONDO:0008953,peroxisome biogenesis disorder 1A (Zellweger),2,0,0,48794,12,0
MONDO:0008954,peroxisome biogenesis disorder 2A (Zellweger),1,0,0,48794,12,0
MONDO:0008955,cerebrooculofacioskeletal syndrome 1,22,0,0,97182,17,0
MONDO:0008957,"cervical vertebrae, agenesis of",4,0,0,88310,34,0
MONDO:0008958,"Klippel-Feil syndrome 2, autosomal recessive",2,1,20000,87067,17,0
MONDO:0008959,CHAND syndrome,8,0,0,6929,3,0
MONDO:0008960,Charcot-Marie-Tooth disease-hearing loss-intellectual disability syndrome,0,1,20000,43467,17,0
MONDO:0008961,Charcot-Marie-Tooth disease type 4A,20,2,15000,565759,33,0
MONDO:0008962,Griscelli syndrome type 1,23,1,50,14201,7,0
MONDO:0008963,Chediak-Higashi syndrome,1662,3,210,47952,15,0
MONDO:0008964,congenital secretory chloride diarrhea 1,10,0,0,7673,3,0
MONDO:0008965,CHARGE syndrome,3493,50,95773,67947,15,0
MONDO:0008966,Aagenaes syndrome,24,0,0,7338,14,0
MONDO:0008967,congenital bile acid synthesis defect 4,38,1,30000,81419,6,0
MONDO:0008968,"cholestasis with gallstone, ataxia, and visual disturbance",1,0,0,31081,18,0
MONDO:0008969,cholesterol pneumonia,46,10,37053,22443,5,0
MONDO:0008970,chondrodysplasia Blomstrand type,23,0,0,7880,7,0
MONDO:0008971,chondrodysplasia calcificans Metaphysealis,1,0,0,0,0,0
MONDO:0008972,rhizomelic chondrodysplasia punctata type 1,34,2,344,11512,7,0
MONDO:0008973,"chondrodysplasia punctata, Toriello type",1,0,0,48794,12,0
MONDO:0008974,Greenberg dysplasia,29,2,309,2925,5,0
MONDO:0008975,otospondylomegaepiphyseal dysplasia,14,0,0,4296,3,0
MONDO:0008976,"chondroitin-6-sulfaturia, defective cellular immunity, nephrotic syndrome",0,0,0,0,0,0
MONDO:0008977,chondrosarcoma,11881,25,14823,49793,21,0
MONDO:0008978,chordoma,6079,17,13461,117952,13,0
MONDO:0008979,"chorea, benign familial",2,0,0,6732,3,0
MONDO:0008980,ataxia-hypogonadism-choroidal dystrophy syndrome,16,0,0,0,1,0
MONDO:0008981,infantile choroidocerebral calcification syndrome,0,0,0,0,0,0
MONDO:0008982,central areolar choroidal dystrophy,147,0,0,41007,29,0
MONDO:0008983,chromosomal instability with tissue-specific radiosensitivity,1,0,0,1000339,177,0
MONDO:0008984,ciliary discoordination due to random ciliary orientation,0,0,0,11200,1,0
MONDO:0008985,ciliary dyskinesia with transposition of ciliary microtubules,20,0,0,11200,1,0
MONDO:0008986,circumvallate placenta syndrome,2,0,0,38860,2,0
MONDO:0008988,citrullinemia type I,732,2,30070,13671,13,0
